,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-09-03 00:00:00+00:00,0.000725855,0.999903,0.0466919,-0.00260393,-0.00275601,0,0,0,0,-2.43203e-06,0.000728263,0.000138433,0.00058983,3,0,0.0134011
2023-09-04 00:00:00+00:00,0.00092308,1.00083,0.0530936,-0.00290232,-0.00513161,0.00751371,2.40429e-06,7.56413e-07,3.18325e-07,-3.37218e-06,0.000929779,0.000754907,0.000174872,4.77083,0,0.0108049
2023-09-05 00:00:00+00:00,-2.18774e-05,1.0008,0.0584726,-0.00402473,-0.00604133,0.00696248,2.22795e-06,5.40341e-07,1.61224e-07,2.09609e-05,-3.97311e-05,0.000499281,-0.000539012,6.02083,0,0.0114175
2023-09-06 00:00:00+00:00,-0.000454514,1.00035,0.0650397,-0.00528274,-0.00717162,0.0108261,3.46407e-06,1.12623e-06,2.96943e-07,1.08999e-05,-0.000460493,-0.000687149,0.000226657,8.25,0,0.00830548
2023-09-07 00:00:00+00:00,0.00110274,1.00145,0.0803788,-0.0123701,-0.0140704,0.0121873,3.89953e-06,2.26065e-06,3.62559e-07,8.29155e-05,0.00102612,0.00165216,-0.000626042,9,0,0.0114824
2023-09-08 00:00:00+00:00,-0.000532458,1.00092,0.0890012,-0.00643388,-0.00260083,0.00817742,2.6166e-06,3.27075e-07,3.51061e-07,0.000400175,-0.000928865,-0.00121712,0.00028825,9.41667,0,0.0122039
2023-09-09 00:00:00+00:00,0.00074287,1.00166,0.115131,-0.004535,0.00635175,0.0435092,1.3922e-05,1.74025e-06,1.32346e-06,0.000675962,8.45376e-05,-0.00052844,0.000612977,11.6458,0,0.0150654
2023-09-10 00:00:00+00:00,0.00480062,1.00647,0.135902,0.00890077,0.00116421,0.0422127,1.35173e-05,3.28221e-06,2.41188e-06,0.000813085,0.00399712,0.000634272,0.00336285,13.1875,0,0.0138566
2023-09-11 00:00:00+00:00,-0.000601592,1.00587,0.168973,0.0210643,0.0195862,0.0824502,2.63774e-05,5.1711e-06,6.23559e-06,0.000383523,-0.000945028,-0.00439722,0.00342934,17.3958,0,0.0152317
2023-09-12 00:00:00+00:00,0.00232885,1.00821,0.218461,0.0130588,0.00837565,0.0450241,1.44073e-05,2.55283e-06,2.44416e-06,0.000931253,0.00141578,0.00292744,-0.00151166,19.1667,0,0.0127349
2023-09-13 00:00:00+00:00,0.000902085,1.00912,0.224373,0.0146518,0.00882265,0.0241344,7.72397e-06,9.65496e-07,1.16375e-06,0.00104881,-0.000133205,0.00255581,-0.00268901,20,0,0.00992101
2023-09-14 00:00:00+00:00,0.00267813,1.01182,0.240553,0.0202475,0.0121291,0.0194985,6.23911e-06,9.91351e-07,6.75681e-07,0.00110218,0.00158599,0.0033296,-0.00174361,21,0,0.0113717
2023-09-15 00:00:00+00:00,0.00591205,1.0178,0.253235,0.00832592,-0.00011864,0.0380013,1.36399e-05,2.01358e-06,1.53482e-06,0.00141239,0.00450408,0.00754497,-0.00304089,21,1,0.0134281
2023-09-16 00:00:00+00:00,0.000347002,1.01816,0.265286,-0.00693697,0.001684,0.0250004,8.00159e-06,1.0002e-06,1.24171e-06,0.00123718,-0.000872892,-0.0012425,0.000369608,21.1875,0,0.0154152
2023-09-17 00:00:00+00:00,-0.00233658,1.01578,0.282917,-0.0215609,-0.00611149,0.0298521,9.55221e-06,2.35186e-06,1.46422e-06,0.000950895,-0.0032738,-0.00849063,0.00521683,22,0,0.0195911
2023-09-18 00:00:00+00:00,0.00250792,1.01832,0.283732,-0.0132722,0.00523997,0.109993,3.51999e-05,2.19904e-05,9.45761e-06,0.000425666,0.00215091,0.00433012,-0.00222577,21.3333,0,0.0199964
2023-09-19 00:00:00+00:00,0.0059154,1.02435,0.277158,-0.00716711,0.00880977,0.0137224,4.39389e-06,3.09747e-06,5.23123e-07,0.000340709,0.00556854,0.00939039,-0.00382185,22,0,0.0200849
2023-09-20 00:00:00+00:00,0.00170186,1.02609,0.284847,0.00438736,0.0181106,0.0579643,1.85487e-05,7.52067e-06,2.16252e-06,0.000334054,0.00139686,-0.000940229,0.00233709,22.9375,0,0.0221223
2023-09-21 00:00:00+00:00,-0.00205106,1.02399,0.335074,0.0209914,0.0198831,0.074881,2.39552e-05,1.12287e-05,4.0874e-06,0.000154955,-0.00216471,-0.00688631,0.00472161,24.625,0,0.0225093
2023-09-22 00:00:00+00:00,-0.00414123,1.01975,0.369663,0.0221957,0.0169033,0.0499598,1.59851e-05,8.13583e-06,2.20576e-06,0.000122234,-0.0042423,0.00196672,-0.00620902,25.8542,0,0.021258
2023-09-23 00:00:00+00:00,0.00223789,1.02203,0.385295,0.0225729,0.0149827,0.0365932,1.1711e-05,1.49364e-06,2.26998e-06,9.27002e-05,0.00215967,-0.000357292,0.00251696,26,0,0.0186021
2023-09-24 00:00:00+00:00,-0.00293392,1.01903,0.417521,0.0247363,0.0118321,0.0945452,3.02444e-05,3.78055e-06,3.91416e-06,1.52994e-05,-0.00291181,-0.00434613,0.00143432,26,0,0.0199037
2023-09-25 00:00:00+00:00,0.00816375,1.02735,0.418452,0.0158495,-0.0111286,0.13461,4.51032e-05,1.09032e-05,9.13849e-06,7.14008e-05,0.00813061,0.010606,-0.00246615,24.3958,1,0.0198787
2023-09-26 00:00:00+00:00,0.00650976,1.03404,0.461384,0.0319491,0.00464453,0.0610975,1.95579e-05,5.5193e-06,3.27673e-06,0.000300069,0.00622378,0.00431343,0.00191036,25,0,0.0234897
2023-09-27 00:00:00+00:00,0.00638838,1.04064,0.459176,0.0317873,0.0100785,0.0789281,2.52549e-05,1.21051e-05,3.45611e-06,0.000763294,0.00565574,0.00615164,-0.000495899,25,0,0.0238445
2023-09-28 00:00:00+00:00,-0.00479498,1.03565,0.510479,0.0440075,0.0361031,0.0756704,2.42103e-05,1.77348e-05,3.26654e-06,0.000232111,-0.00498684,0.00184845,-0.00683529,25.7708,0,0.0252093
2023-09-29 00:00:00+00:00,-0.00423977,1.03126,0.603684,0.0271248,0.0275616,0.172133,5.50713e-05,1.38323e-05,9.61075e-06,9.20769e-05,-0.00424749,0.000922466,-0.00516996,27.5208,0,0.0245334
2023-09-30 00:00:00+00:00,0.00843152,1.03996,0.622609,0.0209234,0.00939848,0.191556,6.13108e-05,1.45208e-05,6.03522e-06,0.000180001,0.00830491,0.0064598,0.0018451,29.6667,0,0.0235026
2023-10-01 00:00:00+00:00,-0.0109712,1.02855,0.6783,0.00939453,0.0168929,0.295596,9.51289e-05,1.86545e-05,1.07011e-05,-3.01191e-05,-0.0108613,0.00972456,-0.0205858,29.4167,1,0.0252911
2023-10-02 00:00:00+00:00,0.00140356,1.02999,0.7942,-0.0140593,-0.00671887,0.310153,9.92266e-05,1.58754e-05,4.05651e-05,-4.92529e-05,0.00161496,-0.0135683,0.0150226,28.7083,0,0.0237167
2023-10-03 00:00:00+00:00,-0.00544363,1.02438,0.826369,-0.0173767,-0.0102662,0.163242,5.22252e-05,1.15508e-05,6.9151e-06,-8.17898e-05,-0.0052944,-0.00938864,0.00409424,29,0,0.0210106
2023-10-04 00:00:00+00:00,-0.00474026,1.01953,0.847986,-0.0358263,-0.00313193,0.0798565,2.55502e-05,5.81832e-06,3.15902e-06,-6.3835e-05,-0.00464258,-0.00637784,0.00173527,29,0,0.0182844
2023-10-05 00:00:00+00:00,0.00597312,1.02562,0.80644,-0.0266579,-0.00435481,0.157,5.02512e-05,1.11283e-05,1.06347e-05,-8.54279e-05,0.00611805,-0.0031434,0.00926145,29,0,0.0166585
2023-10-06 00:00:00+00:00,-0.000255691,1.02536,0.836492,-0.0209097,-0.0102357,0.103891,3.32452e-05,5.11199e-06,4.37539e-06,-7.01887e-05,-0.000139536,0.00833626,-0.00847579,29.5,0,0.0205299
2023-10-07 00:00:00+00:00,-0.00164852,1.02367,0.845137,-0.016656,-0.0140592,0.0318765,1.01994e-05,2.73267e-06,8.81841e-07,-4.81716e-05,-0.0015849,-0.00486876,0.00328386,30,0,0.0203038
2023-10-08 00:00:00+00:00,-0.000953559,1.02269,0.828741,-0.0226763,-0.0254746,0.0327199,1.047e-05,5.05131e-06,8.60339e-07,-1.8836e-05,-0.000916101,-0.00379419,0.00287809,30,0,0.0195556
2023-10-09 00:00:00+00:00,0.00218422,1.02492,0.742724,0.0310285,0.00330458,0.252138,8.06766e-05,2.36522e-05,2.31922e-05,-8.26387e-06,0.00232163,-0.0132582,0.0157571,29,0,0.0190106
2023-10-10 00:00:00+00:00,-0.0050303,1.01977,0.75823,0.022256,-0.000803383,0.0275763,8.82213e-06,1.10277e-06,1.12165e-06,0.000280519,-0.0053062,-0.00740326,0.00209705,29,0,0.0192449
2023-10-11 00:00:00+00:00,-0.00774197,1.01187,0.767212,0.0298096,0.00760886,0.0480593,1.53776e-05,1.9222e-06,1.58491e-06,6.96068e-05,-0.00781581,-0.0068289,-0.00098691,29.8958,0,0.0152647
2023-10-12 00:00:00+00:00,0.00128501,1.01317,0.742655,0.0272462,0.011201,0.0450086,1.44034e-05,1.80042e-06,9.93379e-07,-8.39964e-06,0.00131386,-0.00507193,0.00638579,30,0,0.0104082
2023-10-13 00:00:00+00:00,-0.00244612,1.01069,0.717209,0.0141232,0.00440334,0.0516568,1.65297e-05,2.06621e-06,1.24992e-06,-9.82484e-06,-0.00241711,0.00251385,-0.00493095,30,0,0.011447
2023-10-14 00:00:00+00:00,-0.00189592,1.00878,0.754728,-0.00487894,-0.000144073,0.133876,4.28294e-05,5.97477e-06,3.17568e-06,3.01846e-05,-0.00187342,-7.79739e-05,-0.00180511,29.9792,0,0.0133983
2023-10-15 00:00:00+00:00,-0.00715258,1.00156,0.776955,-0.0219344,-0.0116687,0.0526728,2.06795e-05,4.67969e-06,6.88814e-06,4.43857e-05,-0.00716814,0.000989532,-0.00815767,30,1,0.00648448
2023-10-16 00:00:00+00:00,-0.00183486,0.999725,0.65939,-0.0408135,-0.0368193,0.153285,4.90305e-05,3.14892e-05,1.41213e-05,3.43336e-05,-0.00176989,0.00643712,-0.00825391,27.125,0,0.0059269
2023-10-17 00:00:00+00:00,0.000465576,1.00019,0.641236,-0.0160752,-0.0187268,0.0445721,1.42602e-05,3.81517e-06,2.21177e-06,3.75928e-05,0.000451375,-0.00715805,0.00760942,28.8125,0,0.0097104
2023-10-18 00:00:00+00:00,-0.000833712,0.999356,0.635759,0.000767663,-0.00428913,0.0640865,2.05053e-05,6.24947e-06,2.19842e-06,3.47275e-05,-0.00083724,-0.00462157,0.00378433,29,0,0.0150468
2023-10-19 00:00:00+00:00,0.00357403,1.00293,0.634493,0.00993967,-0.00243661,0.0197086,6.31095e-06,5.18809e-06,9.61902e-07,1.76279e-05,0.00357103,0.00375173,-0.00018071,29,0,0.0182516
2023-10-20 00:00:00+00:00,0.000234229,1.00316,0.646425,0.00129578,-0.00984561,0.0707309,2.26358e-05,6.54101e-06,4.1856e-06,-7.71665e-05,0.000348686,0.00883155,-0.00848286,29,0,0.0171158
2023-10-21 00:00:00+00:00,0.00358528,1.00676,0.642848,0.00380844,-0.0123755,0.0987538,3.16066e-05,1.87249e-05,4.77633e-06,-5.71446e-05,0.00369571,0.0124208,-0.00872505,29,0,0.0173353
2023-10-22 00:00:00+00:00,0.0001035,1.00686,0.636989,0.00918126,-0.0172836,0.0710727,2.27524e-05,7.34711e-06,3.11168e-06,-2.59885e-05,0.000167235,0.00819277,-0.00802554,29,0,0.0160187
2023-10-23 00:00:00+00:00,-0.00239001,1.00446,0.608674,0.0183638,-0.00182088,0.241286,8.74888e-05,2.57858e-05,2.25521e-05,-4.47535e-05,-0.00219715,0.0172092,-0.0194097,27.625,4,0.0136935
2023-10-24 00:00:00+00:00,-0.00475049,0.999686,0.652247,0.0128973,0.00425077,0.111657,3.57473e-05,7.46658e-06,6.57737e-06,0.000266726,-0.00496462,1.2517e-05,-0.00497714,29,0,0.0140534
2023-10-25 00:00:00+00:00,0.00410142,1.00379,0.622594,0.0034069,-0.00343798,0.0750964,2.40138e-05,3.00172e-06,5.78994e-06,0.00132653,0.00280944,0.0105448,-0.00773536,29,0,0.00952671
2023-10-26 00:00:00+00:00,0.00128793,1.00508,0.527499,0.00631746,0.000497168,0.111792,3.95621e-05,5.94346e-06,1.14649e-05,0.000917949,0.000435976,0.00188584,-0.00144986,28.75,1,0.00999494
2023-10-27 00:00:00+00:00,-0.00422385,1.00083,0.484421,-0.0014146,-0.00358172,0.0626626,2.00429e-05,4.03778e-06,3.13492e-06,0.000266175,-0.00446576,-0.00799956,0.0035338,29,0,0.0108523
2023-10-28 00:00:00+00:00,-0.00168712,0.999145,0.48016,-0.00398154,0.000153535,0.0134187,4.29363e-06,5.36703e-07,5.9782e-07,6.9887e-05,-0.00174936,0.00261215,-0.00436151,29,0,0.00878991
2023-10-29 00:00:00+00:00,-0.000771011,0.998375,0.473101,-0.00805961,0.00178002,0.0326549,1.04428e-05,1.30534e-06,1.05071e-06,0.000106127,-0.000859746,0.00413647,-0.00499621,29,0,0.0076452
2023-10-30 00:00:00+00:00,0.00563363,1.004,0.44872,-0.00812304,0.00326166,0.0547225,1.75067e-05,2.31411e-06,4.3253e-06,0.000310989,0.00533572,0.00624278,-0.000949377,27.4792,0,0.00786269
2023-10-31 00:00:00+00:00,0.000967171,1.00497,0.395455,-0.00242616,0.00191482,0.0741314,2.37378e-05,2.96722e-06,2.31444e-06,0.000241337,0.000757916,-0.00181041,0.00256833,28,0,0.00763493
2023-11-01 00:00:00+00:00,0.00111643,1.00609,0.370125,-0.002594,0.000786569,0.0227688,7.57825e-06,2.28132e-06,6.93011e-07,3.81692e-05,0.00109213,0.0086257,-0.00753357,27.9792,1,0.00538239
2023-11-02 00:00:00+00:00,-0.00132475,1.00476,0.37205,-0.00144603,-0.00128473,0.0708072,2.26471e-05,1.33832e-05,3.14502e-06,5.6804e-05,-0.00133634,-0.00551543,0.0041791,28,0,0.00806788
2023-11-03 00:00:00+00:00,-0.000605493,1.00415,0.351325,-0.00742802,-0.00333982,0.0468043,1.49799e-05,3.20185e-06,2.00146e-06,2.06285e-05,-0.000603312,0.00330906,-0.00391238,28.25,0,0.00970031
2023-11-04 00:00:00+00:00,-0.00185168,1.00229,0.366719,-0.0053372,0.00111316,0.0490691,1.56966e-05,1.00191e-05,1.47753e-06,2.61554e-05,-0.00184964,0.00438119,-0.00623083,29,0,0.0103826
2023-11-05 00:00:00+00:00,0.00179408,1.00409,0.39408,-0.00339051,0.00586151,0.0836648,3.22399e-05,5.20404e-05,5.96421e-06,4.01041e-05,0.0018451,0.00302953,-0.00118443,28.1458,1,0.010529
2023-11-06 00:00:00+00:00,0.00314235,1.00724,0.390484,0.0108689,0.00948623,0.148961,4.76867e-05,1.16829e-05,1.37839e-05,2.18592e-05,0.00319223,0.00930075,-0.00606093,28,0,0.0109437
2023-11-07 00:00:00+00:00,-0.00187672,1.00535,0.385926,0.00478885,0.00365063,0.0236717,7.57284e-06,1.15756e-06,3.5812e-07,8.90707e-05,-0.00195622,-0.00434779,0.00239156,28,0,0.00854538
2023-11-08 00:00:00+00:00,-0.0075532,0.997761,0.345163,0.00368767,0.00287621,0.0985843,3.49434e-05,7.449e-06,9.05226e-06,0.000263204,-0.00778532,0.0053004,-0.0130857,27.25,1,0.00398589
2023-11-09 00:00:00+00:00,-0.00230794,0.995458,0.279711,-0.00350959,0.00154449,0.126192,4.77249e-05,4.48413e-05,1.31048e-05,0.000165009,-0.00236366,0.00229949,-0.00466315,26.9792,2,0.000215584
2023-11-10 00:00:00+00:00,-0.000919757,0.994543,0.211036,-0.00401575,0.00434645,0.031626,1.17468e-05,2.38248e-06,2.93335e-06,-1.80897e-05,-0.000882906,0.00314715,-0.00403006,25.9583,1,0
2023-11-11 00:00:00+00:00,0.000766926,0.995305,0.177743,-0.00114808,0.00712735,0.0300398,1.22246e-05,1.409e-05,1.63822e-06,-1.97676e-05,0.000816524,0.0012754,-0.000458872,24.0417,2,0
2023-11-12 00:00:00+00:00,0.00259564,0.997889,0.160351,-0.00544723,0.00176187,0.0183472,5.87171e-06,1.34343e-06,1.00851e-06,-3.20025e-05,0.00263333,0.00318883,-0.000555507,23,0,0
2023-11-13 00:00:00+00:00,-0.00211542,0.995778,0.107951,0.00932288,0.0104839,0.0776139,2.64446e-05,3.64115e-06,7.61461e-06,-7.62361e-06,-0.00207148,-0.00305546,0.00115523,20.4792,1,0
2023-11-14 00:00:00+00:00,-6.0115e-05,0.995718,0.0917743,0.00650609,0.00955309,0,0,0,0,5.12971e-06,-6.47899e-05,-0.000548909,0.000484119,20,0,0
2023-11-15 00:00:00+00:00,0.00109519,0.996808,0.0926517,0.00598452,0.00956456,0.00215719,6.90399e-07,8.62999e-08,6.74638e-08,7.38965e-08,0.00109569,0.00336921,-0.00227352,20,0,0
2023-11-16 00:00:00+00:00,0.000640994,0.997447,0.0915933,0.00378901,0.00784931,0.00439731,1.40717e-06,1.75897e-07,2.09378e-07,-1.08965e-05,0.000654034,-0.00125327,0.0019073,20,0,0
2023-11-17 00:00:00+00:00,-0.00128047,0.99617,0.0841092,-0.00121762,0.00262464,0.00232007,7.42652e-07,9.22006e-07,1.27081e-07,-7.44529e-07,-0.00127853,-0.000831696,-0.000446835,20,0,0
2023-11-18 00:00:00+00:00,0.000666601,0.996834,0.0825135,-0.00181902,0.00196075,0,0,0,0,6.19296e-07,0.000665835,-0.000120135,0.000785971,20,0,0
2023-11-19 00:00:00+00:00,-0.000128925,0.996706,0.0832539,-0.00161119,0.00230319,0,0,0,0,-4.73482e-07,-0.00012835,0.000960164,-0.00108851,20,0,0
2023-11-20 00:00:00+00:00,-0.000804489,0.995904,0.0803089,0.00330686,0.00810561,0.00510567,1.6336e-06,1.95593e-06,2.75051e-07,-3.12713e-06,-0.000797533,-0.000980453,0.000191966,19,0,0
2023-11-21 00:00:00+00:00,-0.000155185,0.995749,0.0803266,0.000488831,0.00603229,0.00467282,1.49529e-06,1.86911e-07,1.07896e-07,2.75723e-07,-0.000153449,-0.0030362,0.00288275,19.5417,0,0
2023-11-22 00:00:00+00:00,1.30689e-05,0.995762,0.0834489,-0.0037648,0.000930373,0.00212475,6.80009e-07,8.50012e-08,7.39129e-08,-5.87974e-06,1.9888e-05,0.00280525,-0.00278536,20.9792,0,0
2023-11-23 00:00:00+00:00,-7.10202e-05,0.995692,0.0859658,-0.00416671,0.000668995,0,0,0,0,-2.14002e-06,-6.88119e-05,0.000161866,-0.000230678,21,0,0
2023-11-24 00:00:00+00:00,-7.49639e-05,0.995617,0.0872583,-0.00417674,0.000846472,0,0,0,0,8.87652e-07,-7.57325e-05,0.000620487,-0.00069622,21,0,0
2023-11-25 00:00:00+00:00,-0.000668227,0.994952,0.0835518,0.000438593,0.00615602,0.00571444,2.85708e-06,5.71416e-07,9.72473e-07,-2.46159e-07,-0.000663655,0.000658473,-0.00132213,20.0625,1,0
2023-11-26 00:00:00+00:00,-0.000810153,0.994146,0.0828949,0.000362707,0.00617155,0,0,0,0,8.10051e-07,-0.000811185,-0.000917645,0.00010646,20,0,0
2023-11-27 00:00:00+00:00,-9.32872e-07,0.994145,0.0753128,-0.00136586,0.00335635,0.0057678,1.84586e-06,1.41891e-06,1.66822e-07,4.63054e-07,2.11441e-06,-0.000719737,0.000713385,17,0,0
2023-11-28 00:00:00+00:00,0.000197588,0.994341,0.0751114,-0.0011312,0.0033236,0,0,0,0,5.29406e-07,0.000197096,0.000279229,-8.21332e-05,17,0,0
2023-11-29 00:00:00+00:00,0.000120807,0.994461,0.0756072,-0.00100717,0.00326059,0,0,0,0,3.56309e-07,0.000120487,-0.000221334,0.000341821,17,0,0
2023-11-30 00:00:00+00:00,0.000331605,0.994791,0.0751466,-0.000812719,0.00365318,0,0,0,0,3.38469e-06,0.000328204,0.000193655,0.000134549,17,0,0
2023-12-01 00:00:00+00:00,0.000149612,0.99494,0.0766122,-0.000493159,0.00499431,0,0,0,0,6.85467e-08,0.000149623,0.000871554,-0.000721931,17,0,0
2023-12-02 00:00:00+00:00,0.000860426,0.995796,0.078055,-0.000102637,0.00567263,0,0,0,0,1.18515e-06,0.000859003,0.00184363,-0.000984627,17,0,0
2023-12-03 00:00:00+00:00,-0.000309156,0.995488,0.0793479,5.12692e-05,0.00599708,0,0,0,0,1.72785e-06,-0.000310833,-0.000128194,-0.000182639,17,0,0
2023-12-04 00:00:00+00:00,-0.000543131,0.994947,0.062468,0.00786153,0.0118398,0.0248201,9.2637e-06,2.42948e-06,1.13592e-06,-5.46599e-06,-0.000524496,0.000396231,-0.000907476,14.2917,1,0.00144145
2023-12-05 00:00:00+00:00,0.000276411,0.995222,0.0514336,0.00524887,0.00842779,0.0204251,7.77498e-06,1.53239e-06,4.38597e-07,-3.21352e-06,0.000289422,0.000737875,-0.000448453,13.9167,1,0.00366166
2023-12-06 00:00:00+00:00,-0.000130844,0.995092,0.0406144,0.00231911,0.00321257,0,0,0,0,-7.94997e-07,-0.000129944,-0.000175147,4.52034e-05,13,0,0.00366111
2023-12-07 00:00:00+00:00,-0.000339626,0.994754,0.0402529,0.00327747,0.00395609,0.00395776,1.97908e-06,3.95815e-07,3.69423e-07,-2.44409e-06,-0.000334375,0.00119991,-0.00153429,12.6875,1,0.00218745
2023-12-08 00:00:00+00:00,0.000250843,0.995004,0.0403229,0.00612784,0.0080335,0,0,0,0,-3.23791e-06,0.000254198,0.00139082,-0.00113662,12,0,0.00344679
2023-12-09 00:00:00+00:00,0.000134704,0.995138,0.042478,0.00668013,0.0100302,0,0,0,0,-5.24543e-06,0.00014031,3.38583e-05,0.000106451,12,0,0.00269648
2023-12-10 00:00:00+00:00,0.000217769,0.995354,0.041476,0.00701616,0.0103931,0.00258521,1.2926e-06,2.58521e-07,9.2856e-08,-2.42142e-07,0.000219746,0.000561921,-0.000342175,11.8125,1,0.00277846
2023-12-11 00:00:00+00:00,-0.000937565,0.994421,0.0364341,0.005553,0.00857164,0.00414151,1.32484e-06,3.76825e-07,7.58551e-08,-3.28773e-07,-0.000935554,-0.00161569,0.000680134,11.4375,0,0.00402558
2023-12-12 00:00:00+00:00,0.00145591,0.995869,0.0437437,8.8504e-05,0.00212075,0.0118531,3.79343e-06,4.74179e-07,7.76246e-07,-6.5473e-06,0.00146675,0.0015145,-4.775e-05,13.5833,0,0.00559716
2023-12-13 00:00:00+00:00,0.000544411,0.996411,0.0437017,-0.00410463,-0.0027881,0.00313088,1.00179e-06,1.25224e-07,1.85912e-07,-2.9451e-06,0.000548715,0.000731191,-0.000182476,14,0,0.0023295
2023-12-14 00:00:00+00:00,-0.000415449,0.995997,0.0450504,-0.00416522,-0.00287016,0,0,0,0,-1.2516e-06,-0.000414189,-0.000208156,-0.000206033,14,0,0.00185666
2023-12-15 00:00:00+00:00,-0.000203395,0.995795,0.0445463,-0.00450551,-0.00354126,0,0,0,0,1.82686e-06,-0.000205076,-0.00123296,0.00102788,14,0,0.000934286
2023-12-16 00:00:00+00:00,-0.00105641,0.994743,0.0443768,-0.00504138,-0.00450152,0,0,0,0,1.94735e-06,-0.00105883,0.000186684,-0.00124552,14,0,0.000364879
2023-12-17 00:00:00+00:00,0.000515614,0.995256,0.0438387,-0.00535361,-0.00475191,0,0,0,0,-4.10515e-08,0.000515609,-0.000631381,0.00114699,14,0,0
2023-12-18 00:00:00+00:00,1.27533e-05,0.995268,0.042022,-0.00502526,-0.00445065,0,0,0,0,1.76956e-06,1.10382e-05,0.000169853,-0.000158814,14,0,0.00111679
2023-12-19 00:00:00+00:00,0.000243963,0.995511,0.0429132,-0.00488405,-0.00421486,0,0,0,0,2.01487e-06,0.000241953,-0.000415749,0.000657702,14,0,0.00399266
2023-12-20 00:00:00+00:00,-0.000727989,0.994786,0.0436161,-0.00483393,-0.00304307,0.00205305,6.56991e-07,8.21239e-08,1.16419e-07,4.84841e-06,-0.000732116,0.000297284,-0.0010294,14.1875,0,0.00479688
