,ret
2023-12-22,0.010621075925218904
2023-12-23,-0.0004856579611585032
2023-12-24,0.0023470549674258433
2023-12-25,-0.0020562087788187798
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,-0.0005736153197593464
2024-02-02,-0.0005078803337849825
2024-02-03,0.0041480783833193645
2024-02-04,0.006287777510682791
2024-02-05,0.008627927861014895
2024-02-06,0.010310645539137608
2024-02-07,-0.009347781597214366
2024-02-08,0.006712986912447039
2024-02-09,0.0009602283726891203
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0003052858095462296
2024-02-22,-0.0005756974656383251
2024-02-23,-0.000354776846439353
2024-02-24,0.002862243254540808
2024-02-25,-0.0023499574015758418
2024-02-26,0.002479490251720895
2024-02-27,0.006526005424249104
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,-0.0004582447737445317
2024-03-03,0.001091726928876935
2024-03-04,0.0037434782478842133
2024-03-05,0.0005745363059608377
2024-03-06,-0.001019028054743254
2024-03-07,-0.002135086007358178
2024-03-08,0.0013456763832678132
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,8.928485987986789e-05
2024-03-14,1.500838964765272e-05
2024-03-15,0.007129845288081827
2024-03-16,-0.0033618726836256775
2024-03-17,0.00865263520247297
2024-03-18,0.026006028039432593
2024-03-19,0.0036373870464225244
2024-03-20,-0.006622791009973284
2024-03-21,0.0010320849656929808
2024-03-22,0.0014702832758508588
2024-03-23,-0.011904185605243135
2024-03-24,0.008272333523603658
2024-03-25,-0.006549374676571596
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0018708443657339479
2024-04-05,0.0018015635700569855
2024-04-06,-0.00244657805117674
2024-04-07,0.005462678531514431
2024-04-08,0.004077136434403839
2024-04-09,0.011482671329799476
2024-04-10,0.005492262830330818
2024-04-11,0.002402362018708426
2024-04-12,0.021077951803278094
2024-04-13,0.0076440900078527775
2024-04-14,-0.005896707854739625
2024-04-15,0.0081636296932307
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,-0.0007795422988560619
2024-05-18,0.0006884843975794696
2024-05-19,0.003934552246648649
2024-05-20,0.002495644173801459
2024-05-21,-0.00041246505740849537
2024-05-22,0.004593715143101362
2024-05-23,0.004171000308416528
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0009775246293146633
2024-06-01,0.0017582350468787976
2024-06-02,0.003685152694364535
2024-06-03,0.005084355326477175
2024-06-04,0.0003351281270670192
2024-06-05,0.006076021184608415
2024-06-06,-0.0016149251705386836
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0014360410264456335
2024-06-19,-0.0005251169400595668
2024-06-20,0.010099823155300914
2024-06-21,0.006733266825954165
2024-06-22,-0.004833136861035625
2024-06-23,0.017362487494294497
2024-06-24,-0.00494833032862837
2024-06-25,0.004643931836592441
2024-06-26,0.007833177267592117
2024-06-27,-0.00048782612347566536
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,-0.0015594784570970965
2024-08-28,-0.004937853896933531
2024-08-29,0.008883275535880197
2024-08-30,0.001439890442667857
2024-08-31,0.0004801068802260611
2024-09-01,0.010521722660766564
2024-09-02,0.0001791547922061376
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0016040830803492722
2024-09-08,-0.0017599048305276255
2024-09-09,-0.0010854984863924444
2024-09-10,-0.003741675466501726
2024-09-11,0.006750454090922231
2024-09-12,0.0003096120946469938
2024-09-13,-0.00046105389782729044
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,-0.0023588591387067705
2024-09-17,-0.011287239513200853
2024-09-18,-0.0017493224494868676
2024-09-19,-0.0017811839554937481
2024-09-20,0.004716504612333283
2024-09-21,0.010158122422427973
2024-09-22,0.010095509642259559
2024-09-23,-0.007738146217804709
2024-09-24,0.0055862447208087085
2024-09-25,0.0044748659645576176
2024-09-26,0.0114544215210991
2024-09-27,0.00042210839674206024
2024-09-28,0.0011489809873719726
2024-09-29,0.005763027997716508
2024-09-30,0.0026777408886849096
2024-10-01,0.010378506196857429
2024-10-02,0.0018212785280998123
2024-10-03,0.0015194999541291998
2024-10-04,-0.003990672912064652
2024-10-05,0.01150671358031834
2024-10-06,-0.0022380635534945182
2024-10-07,-0.002676414841478325
2024-10-08,-0.0008383004267928706
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,-0.00018934893056373747
2024-10-23,-0.0004755785268973911
2024-10-24,0.006723459399227005
2024-10-25,0.008123976538615785
2024-10-26,0.012964874617306155
2024-10-27,0.012524836121233784
2024-10-28,0.01994793486243307
2024-10-29,-0.013716569089122554
2024-10-30,0.007638206870904862
2024-10-31,0.009886251462264007
2024-11-01,0.0004452793187560866
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,-0.00032532595246737017
2024-11-08,0.0013252766973924635
2024-11-09,-0.01786310722979815
2024-11-10,0.011413882094768046
2024-11-11,0.004317366048069404
2024-11-12,0.02538998111434798
2024-11-13,-0.0027716518532408196
2024-11-14,0.007507963457865951
2024-11-15,0.0015528403804060177
2024-11-16,0.0006170149353410092
2024-11-17,-0.0015642948709791438
2024-11-18,0.0028421928615501857
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.003250668779908028
2024-11-23,-0.0013366129017823968
2024-11-24,0.002996799701294406
2024-11-25,0.008394167121748296
2024-11-26,0.004239845961182387
2024-11-27,-0.0013222324259927864
2024-11-28,0.002818378883729933
2024-11-29,-0.00010170174843654456
2024-11-30,-0.003932091537953519
2024-12-01,0.007721526326260553
2024-12-02,0.00027862493436801026
2024-12-03,-0.008301395070912898
2024-12-04,-0.00558863562072578
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,-0.00025286015012626617
2024-12-11,-0.0003254951223397917
2024-12-12,0.005237614211709185
2024-12-13,-0.002119756603123635
2024-12-14,0.005339097762087563
2024-12-15,-0.005151606795095509
2024-12-16,-0.000515150252984442
2024-12-17,0.016631175749037254
2024-12-18,-0.0010023030692516755
2024-12-19,0.004383879136001046
2024-12-20,-0.015735347770458506
2024-12-21,0.0019463015936282857
2024-12-22,0.009216750534640172
2024-12-23,-0.012531162504096461
2024-12-24,-0.04202070232050518
2024-12-25,0.0019714695135283787
2024-12-26,0.011726572133709178
2024-12-27,0.0017320422581653006
2024-12-28,0.0
2024-12-29,0.0
