,ret
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0005468738381430027
2022-02-13,4.343159851344369e-05
2022-02-14,4.289890656430928e-05
2022-02-15,-0.0017075263182267097
2022-02-16,0.001092206459173184
2022-02-17,0.0018601670629322387
2022-02-18,-0.0008808740976672391
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,-0.0008802932725083812
2022-03-10,0.0017558446086526347
2022-03-11,0.004598877368156229
2022-03-12,0.0019078056910482033
2022-03-13,0.0009528805393974604
2022-03-14,0.0033382241822107472
2022-03-15,0.0004504369669342534
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.00156955122494834
2022-03-19,0.0020084201080309283
2022-03-20,0.005809229307287833
2022-03-21,-0.003638000786071821
2022-03-22,-0.004961259552900804
2022-03-23,-0.0036445957858245726
2022-03-24,-1.3394112570411232e-05
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,-0.0034285819884881663
2022-06-03,0.0026605050203594716
2022-06-04,-0.001094643897727017
2022-06-05,0.009527094098357142
2022-06-06,-0.003647552995454023
2022-06-07,0.008362197276190031
2022-06-08,0.0032359784931428603
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,-0.00045163395861663735
2022-09-11,0.00020676260587676465
2022-09-12,0.01196234710280085
2022-09-13,-0.010371717482852844
2022-09-14,0.006257322835220597
2022-09-15,0.0032225499191837204
2022-09-16,-0.001707517416750376
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,-0.0016014832722501537
2022-10-21,-0.000564336261124565
2022-10-22,-0.01679507467643737
2022-10-23,-0.008297980686455549
2022-10-24,0.0011253367452582208
2022-10-25,0.009128937350016561
2022-10-26,0.0006996634529989471
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0002647647530788083
2023-02-09,0.0012725152816067259
2023-02-10,-0.0053426725806919595
2023-02-11,-0.01275747088747476
2023-02-12,0.005606314212468683
2023-02-13,0.003433892921893958
2023-02-14,-0.00019146587682300487
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.00021523817393358236
2023-02-19,0.0006064458432948894
2023-02-20,5.6436709873625146e-05
2023-02-21,-0.001289253085741876
2023-02-22,0.004697351962586596
2023-02-23,-0.004496240805431186
2023-02-24,0.006589957557637763
2023-02-25,-0.0008979747970372098
2023-02-26,-0.0002807277131730915
2023-02-27,-0.007642673005632657
2023-02-28,0.0015471231662094326
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.00039583162969042407
2023-03-08,0.001715579255292532
2023-03-09,0.0014389856764977088
2023-03-10,7.312908249099137e-05
2023-03-11,0.0018946778244912366
2023-03-12,-0.00034553568776635873
2023-03-13,0.001818401917843493
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0018440530126384025
2023-03-25,0.0014561417181005731
2023-03-26,9.585993651622937e-05
2023-03-27,0.004923156425692798
2023-03-28,-0.0030778792641829866
2023-03-29,0.0029699314083515282
2023-03-30,-0.007918317686216182
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,-0.00014717491396629145
2023-04-30,-0.0004320580233182422
2023-05-01,0.007041239441001768
2023-05-02,0.0014039954685336892
2023-05-03,0.004024267473975385
2023-05-04,0.004133603529830374
2023-05-05,0.0012199239443368287
2023-05-06,0.0024961620596359174
2023-05-07,0.0017479129200208693
2023-05-08,0.013483162026336898
2023-05-09,-0.006853896581306453
2023-05-10,-0.0037637400937355417
2023-05-11,0.012872878207468338
2023-05-12,-0.00037548955413325286
2023-05-13,0.001913814849475684
2023-05-14,-0.0005383059334441373
2023-05-15,0.0007446551568154741
2023-05-16,0.001939350654301425
2023-05-17,0.0008673616927208083
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,-0.002037380770231259
2023-07-26,0.000205450265792273
2023-07-27,0.00482262936134728
2023-07-28,-0.004122720838643401
2023-07-29,-0.004670173630013992
2023-07-30,0.003111134437599708
2023-07-31,0.0008362386503128205
2023-08-01,0.0005310057090888443
2023-08-02,-0.000657812952101107
2023-08-03,0.0020182081188793166
2023-08-04,-0.00041690990561880914
2023-08-05,0.001007996464052252
2023-08-06,-0.001962951966277965
2023-08-07,0.0007169862403554744
2023-08-08,0.0019195915419657483
2023-08-09,9.093421575806504e-05
2023-08-10,0.00019620918353457917
2023-08-11,-0.0024202389646093975
2023-08-12,0.001014747336175209
2023-08-13,0.0027774933141395675
2023-08-14,0.0004911329053766261
2023-08-15,0.0044116174598176905
2023-08-16,-0.0028383637063986583
2023-08-17,-8.469327206564459e-07
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0005103231144005516
2023-09-30,-0.0002417293178808011
2023-10-01,0.001879682393924248
2023-10-02,0.0007921907822655977
2023-10-03,-0.0013033822409345003
2023-10-04,0.0026323038398288756
2023-10-05,-0.0007393659573554992
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0016825886170429016
2023-10-14,-0.001379932487790378
2023-10-15,0.0006888451931313447
2023-10-16,0.002758915575046386
2023-10-17,0.007135510152518121
2023-10-18,0.009058747120109345
2023-10-19,0.0010350033956500887
2023-10-20,0.001004535202350998
2023-10-21,-0.0022544142681355586
2023-10-22,0.001667409590666774
2023-10-23,0.01022893801304521
2023-10-24,0.012892638622294478
2023-10-25,0.00476433116813256
2023-10-26,0.003369440433176024
2023-10-27,-0.002687692362059013
2023-10-28,-0.01692629788855475
2023-10-29,0.002348920510157032
2023-10-30,-0.002293353587814309
2023-10-31,-0.008698237177092748
2023-11-01,0.0009352253690278894
2023-11-02,0.003546878360573713
2023-11-03,-0.0006190144320748353
2023-11-04,-0.00021263317014811461
2023-11-05,0.011329032825373148
2023-11-06,-0.0068799256597577435
2023-11-07,0.01634247983068081
2023-11-08,-6.706595459179954e-05
2023-11-09,-0.011395937137915535
2023-11-10,-0.0018340707218929414
2023-11-11,0.0024820497205509107
2023-11-12,-0.006121389961071831
2023-11-13,0.00557113215733579
2023-11-14,-0.001100260989876152
2023-11-15,0.0002946814978447565
2023-11-16,-0.0012880124242690694
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,-0.0005021269439071871
2023-11-24,0.0022646014247378193
2023-11-25,-0.002337073797960984
2023-11-26,0.00871810827987124
2023-11-27,0.004470651813403129
2023-11-28,0.0004375151148611478
2023-11-29,0.002273138479626048
2023-11-30,0.0005703254480819292
2023-12-01,0.0028513215503643136
2023-12-02,-0.002786989212004813
2023-12-03,-0.015205014330291096
2023-12-04,0.012667852599439741
2023-12-05,0.0004350114157417595
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,-0.0005167799584208654
