,ret
2023-12-18,-0.01928370933323803
2023-12-19,-0.008145330752736896
2023-12-20,-0.0048629922777956025
2023-12-21,0.0003392524973594921
2023-12-22,0.013646550386367959
2023-12-23,-0.0003546861735222277
2023-12-24,0.003018022618685022
2023-12-25,-0.0023345038027570986
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,-0.0015628951984360158
2024-02-02,-0.0013746939099577651
2024-02-03,0.007988122213733156
2024-02-04,0.008331372682853139
2024-02-05,0.008276436420866368
2024-02-06,0.01144239287006777
2024-02-07,-0.012574950585510492
2024-02-08,0.0070444631728388205
2024-02-09,0.00027675392486064404
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.00045491771409416487
2024-02-22,-0.0010759042231087423
2024-02-23,-6.715495459048981e-05
2024-02-24,0.0027137533953164594
2024-02-25,-0.002840748045284551
2024-02-26,0.0008813339598287388
2024-02-27,0.005736771630166303
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-02,-0.0012286167808879464
2024-03-03,0.0018098774323784747
2024-03-04,0.0013825253165139807
2024-03-05,0.004290029177430359
2024-03-06,-0.0031326226205861778
2024-03-07,-0.0032649879407758015
2024-03-08,0.000978723519755191
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.00014117074851734135
2024-03-14,0.002025216728195764
2024-03-15,0.01435420720198291
2024-03-16,0.0008759343030318202
2024-03-17,0.00620052456063664
2024-03-18,0.03141710054486045
2024-03-19,0.009629867184059303
2024-03-20,-0.017569467859919644
2024-03-21,0.0038517927116285093
2024-03-22,0.0024444746188561142
2024-03-23,-0.01335003355289107
2024-03-24,0.007708291520784581
2024-03-25,-0.008324565727442116
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.00426215611622608
2024-04-05,0.004846558110476219
2024-04-06,-0.004915076270731362
2024-04-07,0.006039943593668065
2024-04-08,0.0034482627483637743
2024-04-09,0.013859898906800748
2024-04-10,0.008976343431359682
2024-04-11,0.005839863836902749
2024-04-12,0.02361701238166368
2024-04-13,0.009451791002992815
2024-04-14,-0.006933183142590921
2024-04-15,0.009271537508728521
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,-0.0023929668166363695
2024-05-18,0.001767892584452882
2024-05-19,0.008098782172764343
2024-05-20,0.00031834688397623656
2024-05-21,0.00014585452426881668
2024-05-22,0.005451782589948009
2024-05-23,0.005097190291740064
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0024443113594277005
2024-06-01,0.004288253211394977
2024-06-02,0.00440946107123609
2024-06-03,0.005093124782540148
2024-06-04,-0.0004153802541190174
2024-06-05,0.0064091361885255035
2024-06-06,-0.0019217305930191615
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0033947784355748897
2024-06-19,-0.001165038197725416
2024-06-20,0.012335770537081854
2024-06-21,0.007104908721327026
2024-06-22,-0.006515111719955873
2024-06-23,0.02305813267586134
2024-06-24,-0.0028826772330950295
2024-06-25,0.004573725106337814
2024-06-26,0.010306769611457545
2024-06-27,-0.001398692280464485
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,-0.0019186782187621196
2024-08-28,-0.012613314926443669
2024-08-29,0.011252163792407184
2024-08-30,0.0017624338805227666
2024-08-31,0.000636061060513754
2024-09-01,0.01287330494430896
2024-09-02,-0.00046546002320797114
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.004174792351847555
2024-09-08,-0.004655581683716329
2024-09-09,-0.0050595046000630195
2024-09-10,-0.004255367878446974
2024-09-11,0.00737877708447008
2024-09-12,2.0511991294512588e-05
2024-09-13,-0.00044979241682895424
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,-0.006273575597686397
2024-09-17,-0.0245099180480236
2024-09-18,-0.003627124448089894
2024-09-19,-0.00274652599002817
2024-09-20,0.005356953873424587
2024-09-21,0.01239130072995246
2024-09-22,0.01609491120553968
2024-09-23,-0.008160198012036032
2024-09-24,0.005532322610783021
2024-09-25,0.005437614941905082
2024-09-26,0.011295271784729381
2024-09-27,0.00023768080100452366
2024-09-28,0.00284015933871877
2024-09-29,0.007476513756888396
2024-09-30,0.004036316040056186
2024-10-01,0.012512983744796577
2024-10-02,0.008378048644210923
2024-10-03,0.0008129063547892314
2024-10-04,-0.005514199084429586
2024-10-05,0.013204351755426759
2024-10-06,-0.0030052316453566645
2024-10-07,-0.002715949277277252
2024-10-08,-0.0011185511399975992
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,-0.0005246767647424204
2024-10-23,-0.0008477111227530969
2024-10-24,0.00732620522151551
2024-10-25,0.013079477919332852
2024-10-26,0.012216922960177568
2024-10-27,0.01632471359335544
2024-10-28,0.019131742999265455
2024-10-29,-0.018192544733969977
2024-10-30,0.008637670525409324
2024-10-31,0.011651909341573563
2024-11-01,0.0007188570866865293
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,-0.0012403395504829405
2024-11-08,0.003080637272094469
2024-11-09,-0.02788462800305185
2024-11-10,0.014670253477348107
2024-11-11,-0.008369645055135502
2024-11-12,0.02859833664888293
2024-11-13,-0.0034332368070736294
2024-11-14,0.010104195002649412
2024-11-15,0.00040939924125774074
2024-11-16,0.0005370502606984809
2024-11-17,-0.0012621955551382381
2024-11-18,0.0023460536785833916
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.007945513271557327
2024-11-23,-0.002790581007251932
2024-11-24,0.005084866266290587
2024-11-25,0.011934644746053102
2024-11-26,0.0053868013387875086
2024-11-27,-0.003186985944732889
2024-11-28,0.004605155567080056
2024-11-29,-0.0008378132848043882
2024-11-30,-0.008580477415064514
2024-12-01,0.009200978594138293
2024-12-02,0.0008476606855636407
2024-12-03,-0.011258692536286297
2024-12-04,-0.0059662343737712925
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,-0.0004380605962217739
2024-12-11,-0.0016416140707818175
2024-12-12,0.01047880447635554
2024-12-13,-0.0005660134826531403
2024-12-14,0.005588488964857377
2024-12-15,-0.005142286507825701
2024-12-16,0.0012918524774139378
2024-12-17,0.014266558164218866
2024-12-18,-0.0015698870693206107
2024-12-19,0.008734316112467347
2024-12-20,-0.012684961501961935
2024-12-21,0.003014678822204679
2024-12-22,0.011878872723403835
2024-12-23,-0.015979893985995558
2024-12-24,-0.04596203777283496
