sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net
WSM-USDT-SWAP,23,0,16203,0.04893,0.12205571478542351,1.2203008308531857,16347,0.3041079092581239,end,0.2705408249190137
WSM-USDT-SWAP,23,1,16251,0.03815,0.12477994050599492,1.2475373671848866,16347,0.10747051114023609,end,0.06926010312482704
PYTH-USDT-SWAP,26,0,17294,0.3232,0.06814852531136632,1.2620773612625664,17340,-0.5,stop,-0.4938710762661018
PYTH-USDT-SWAP,26,1,17342,0.4931,0.07846251270800784,1.2283991163475612,17438,0.19630906509835733,end,0.19092984964506127
DMAIL-USDT-SWAP,32,0,18994,0.6287,0.06443546992036778,1.243409408891527,19138,0.2791474471130906,end,0.2842108612852426
DMAIL-USDT-SWAP,32,1,19042,0.5287,0.09003782573433775,1.2539608013157288,19138,0.1428031019481747,end,0.13986782093373856
GPT-USDT-SWAP,34,0,19692,0.49367,0.04360210124771796,1.2743598138562038,19722,-0.5,stop,-0.5082034500713418
GPT-USDT-SWAP,34,1,19740,0.70738,0.05506710860651974,1.2521769990563005,19836,0.15171477847832848,end,0.2517583339555938
ZK-USDT-SWAP,38,0,20170,2.939,0.0638775900330573,1.2660221005638341,20314,-0.06362708404219108,end,0.0685668739534226
ZK-USDT-SWAP,38,1,20218,2.776,0.10432459485153552,1.2719314034833584,20314,-0.12608069164265134,end,-0.03720230039842378
VENOM-USDT-SWAP,39,0,20312,0.6014,0.03820801666963684,1.2651623857007335,20456,0.1267708679747258,end,0.12744188475684753
VENOM-USDT-SWAP,39,1,20360,0.66154,0.06118189294636721,1.2628350981556753,20456,0.20615533452247792,end,0.20041437418538596
ZEUS-USDT-SWAP,40,0,20576,0.685,0.11507907849278384,1.2835443816292271,20620,-0.5,stop,-0.5178752078348005
ZEUS-USDT-SWAP,40,1,20624,1.0221,0.10986842517946378,1.223958722309297,20720,0.3470306232266902,end,0.35053491718890395
BLOCK-USDT-SWAP,41,0,20724,0.22642,0.0650941566058269,1.2625654675952624,20868,0.16858051408886143,end,0.02675261197358915
BLOCK-USDT-SWAP,41,1,20772,0.17658,0.08241678337999785,1.2855267616544988,20868,-0.06608902480462131,end,-0.12431370042750395
FOXY-USDT-SWAP,42,0,20744,0.0188791,0.05491305938025794,1.263451017327184,20888,0.2873865809281162,end,0.2415560559138326
FOXY-USDT-SWAP,42,1,20792,0.0152563,0.06986820543372205,1.2665111600910361,20888,0.11816757667324318,end,0.08816446496496655
MEW-USDT-SWAP,43,0,20816,0.004989,0.05230106850631958,1.2932317002758775,20960,-0.10523150932050496,end,-0.07532166851285957
MEW-USDT-SWAP,43,1,20864,0.004616,0.07505550904475113,1.292694011402991,20960,-0.19454072790294608,end,-0.12341642850292625
PRCL-USDT-SWAP,44,0,20845,0.493,0.07016953532354868,1.2920116212517125,20989,-0.17849898580121693,end,-0.12799181952630861
PRCL-USDT-SWAP,44,1,20893,0.467,0.09247831371777934,1.2679795853744789,20989,-0.24411134903640241,end,-0.21960423975379545
MERL-USDT-SWAP,45,0,20914,1.0655,0.10168187811168147,1.280110776233708,21058,0.2833411543876114,end,0.2749871954254468
MERL-USDT-SWAP,45,1,20962,1.0534,0.1147699726923698,1.1877559953512584,21058,0.27510917030567683,end,0.25074776626907735
MSN-USDT-SWAP,46,0,21150,2.89,0.06336638633619333,1.2877367601842769,21294,0.48027681660899657,end,0.49478933626594546
MSN-USDT-SWAP,46,1,21198,1.91,0.08181471822731239,1.3032517337781206,21294,0.21361256544502616,end,0.3313195413809254
ZERO-USDT-SWAP,47,0,21320,0.0007194,0.04027670281538739,1.34624507567781,21464,0.3098415346121769,end,0.26832586771288003
ZERO-USDT-SWAP,47,1,21368,0.0005329,0.06052641371146451,1.3549370240083387,21464,0.06830549821730159,end,0.062302563271052464
ZENT-USDT-SWAP,48,0,21392,0.03338,0.13621544061950358,1.361868353769735,21536,-0.19203115638106638,end,-0.14713716567126517
ZENT-USDT-SWAP,48,1,21440,0.03296,0.1342605459565743,1.3423235124192343,21536,-0.20722087378640763,end,-0.12075689635285282
ULTI-USDT-SWAP,49,0,22087,0.06465,0.0594786403746399,1.324527742874547,22231,0.31879350348027835,end,0.28519144129726115
ULTI-USDT-SWAP,49,1,22135,0.05326,0.08937399879793465,1.3350313519708554,22231,0.17311303041682313,end,0.1364239800570489
ATH-USDT-SWAP,50,0,22227,0.06909,0.06385247278943398,1.35430618510608,22371,0.01592126212187006,end,-0.03166124056694028
ATH-USDT-SWAP,50,1,22275,0.06339,0.08625214514363536,1.3571644252226984,22371,-0.07256665089130765,end,-0.09635014278972982
UXLINK-USDT-SWAP,51,0,23073,0.2572,0.04727998543870037,1.3433768608520942,23217,0.37363919129082424,end,0.3514810706683288
UXLINK-USDT-SWAP,51,1,23121,0.2074,0.07995139022448655,1.3536777623513296,23217,0.2232401157184185,end,0.17246835133691246
MAX-USDT-SWAP,52,0,23528,0.33905,0.05457622236172723,1.373768643116845,23672,0.13119008995723347,end,0.15908920199940313
MAX-USDT-SWAP,52,1,23576,0.33923,0.07921702639351187,1.3770360339657113,23672,0.13165109217934734,end,0.09797749082347575
CAT-USDT-SWAP,53,0,24274,2.674e-05,0.10093133961721386,1.390115270510811,24418,-0.21619296933433052,end,-0.16975865923759328
CAT-USDT-SWAP,53,1,24322,2.8174e-05,0.12045995613377906,1.3840184792814543,24418,-0.15429119045928874,end,-0.10441584608936182
MOODENG-USDT-SWAP,54,0,24919,0.17441,0.11105811473078708,1.3603821071550053,25063,0.22578980563041107,end,0.23954923520201815
MOODENG-USDT-SWAP,54,1,24967,0.13733,0.09664807385823795,1.3861371190317304,25063,0.016747979319886364,end,0.012223268563527791
PUFFER-USDT-SWAP,55,0,25188,0.5358,0.03471001427513988,1.3883276799756172,25332,0.34901082493467717,end,0.35452919561132845
PUFFER-USDT-SWAP,55,1,25236,0.3767,0.048016449672566824,1.3986065174073439,25332,0.07406424210246876,end,0.07076510418140829
X-USDT-SWAP,56,0,25449,6.29e-05,0.13965273453236196,1.4038109027671988,25593,0.30063593004769473,end,0.3345647513994577
X-USDT-SWAP,56,1,25497,5.84e-05,0.1416796238288125,1.4164987110780844,25593,0.2467465753424658,end,0.2606677999674329
GRASS-USDT-SWAP,57,0,25526,1.0454,0.06492119146630994,1.4553543056335092,25605,-0.5,stop,-0.5560401832038682
GRASS-USDT-SWAP,57,1,25574,0.9865,0.08770946010553823,1.470610899721375,25605,-0.5895590471363408,stop,-0.6313150601005142
OL-USDT-SWAP,59,0,26121,0.092099,0.10632870743442328,1.4344453263451402,26187,-0.5,stop,-0.5380271982817845
OL-USDT-SWAP,59,1,26169,0.096883,0.10956912906333119,1.4336132699197282,26187,-0.4259312779331772,stop,-0.4671290530955075
DOG-USDT-SWAP,58,0,26046,0.00809,0.1396287277489804,1.3959940571615312,26190,0.15896168108776265,end,0.20496961689186174
DOG-USDT-SWAP,58,1,26094,0.007958,0.14093994715732483,1.4091034976842178,26190,0.14501130937421458,end,0.11482792737292093
MEMEFI-USDT-SWAP,60,0,26127,0.006585,0.06029706150472003,1.4274063732731062,26201,-0.5,stop,-0.5448683310576272
MEMEFI-USDT-SWAP,60,1,26175,0.005292,0.09613019797077152,1.4580733077676507,26201,-0.8664965986394557,stop,-0.8856811414388923
MORPHO-USDT-SWAP,61,0,26194,0.9866,0.059905446269322614,1.2574600899727364,26223,-0.5,stop,-0.4808222447746082
MORPHO-USDT-SWAP,61,1,26242,1.3865,0.0630793811567519,1.1857691056888882,26338,0.08049044356292834,end,0.08418140738108172
MAJOR-USDT-SWAP,62,0,26269,1.2333,0.0630156055551859,1.1939000410049363,26413,0.06689369982972515,end,0.1338587965868498
MAJOR-USDT-SWAP,62,1,26317,1.211,0.08159623523881873,1.1892058335750004,26413,0.04971098265895957,end,0.1146336413312579
SUNDOG-USDT-SWAP,64,0,26578,0.1528,0.1209000550161979,1.208746660046445,26722,0.1688481675392669,end,0.2008843999506433
SUNDOG-USDT-SWAP,64,1,26626,0.1437,0.12170920059110957,1.2168364165898544,26722,0.116214335421016,end,0.13795587695335892
AI16Z-USDT-SWAP,65,0,26793,0.8122,0.056491160061390135,1.2499593532326185,26937,-0.08138389559221859,end,-0.09591161040818945
AI16Z-USDT-SWAP,65,1,26841,0.5972,0.07971846723508971,1.2636008958655478,26937,-0.4706965840589419,end,-0.46271022424999547
ZEREBRO-USDT-SWAP,67,0,26959,0.3135,0.11879175095113217,1.2072705556393577,27012,-0.5,stop,-0.4973019146542779
ZEREBRO-USDT-SWAP,67,1,27007,0.4043,0.07665582842529683,1.171541191005956,27012,-0.1631214444719269,stop,-0.16798221632634805
GRIFFAIN-USDT-SWAP,66,0,26959,0.2295,0.12059922183875767,1.207520018316355,27038,-0.5,stop,-0.48379159605602795
GRIFFAIN-USDT-SWAP,66,1,27007,0.2329,0.11020494808288794,1.1717021682456492,27038,-0.47810218978102204,stop,-0.46178857506044163
ALCH-USDT-SWAP,68,0,27127,0.1701,0.09781412095022107,1.026379409925583,27271,0.19223985890652562,end,0.1768484647668549
ALCH-USDT-SWAP,68,1,27175,0.1635,0.08571614367964242,1.032953425859002,27271,0.15963302752293584,end,0.11454225358064118
DUCK-USDT-SWAP,69,0,27443,0.009927,0.05325406530789485,1.0535893834303054,27587,0.4256069305933313,end,0.4237199963693504
DUCK-USDT-SWAP,69,1,27491,0.006657,0.07804755045456742,1.089052993453895,27587,0.14345801412047476,end,0.113389324491455
NC-USDT-SWAP,70,0,27467,0.20843,0.055825649974730385,1.0636967616117545,27611,0.4416830590605959,end,0.4625139480748852
NC-USDT-SWAP,70,1,27515,0.12632,0.0681819899483897,1.1202465338857344,27611,0.07876820772640902,end,0.05076225927090071
J-USDT-SWAP,71,0,27587,0.4686,0.10865986715319054,1.0863704858108836,27731,0.33909517712334625,end,0.3423243851490704
J-USDT-SWAP,71,1,27635,0.2964,0.10145193730081085,1.1569762809642863,27731,-0.04487179487179471,end,-0.07066067377922493
BUZZ-USDT-SWAP,72,0,27707,0.08023,0.05806040528287511,1.1036589122765894,27851,0.4763804063317961,end,0.3977859811630303
BUZZ-USDT-SWAP,72,1,27755,0.06956,0.07942153614251349,1.152587158408148,27851,0.39606095457159285,end,0.30749436342802
PI-USDT-SWAP,73,0,28281,0.6784,0.0297985637981037,1.191879974940172,28308,-0.5,stop,-0.5454518206478538
PI-USDT-SWAP,73,1,28329,1.6034,0.0385059179609464,1.1778478459568598,28407,-0.5,stop,-0.5973073114551248
HYPE-USDT-SWAP,74,0,28303,24.76,0.11866385906567559,1.186389396552718,28447,0.2320274636510501,end,0.05806822517835793
HYPE-USDT-SWAP,74,1,28351,21.913,0.11879161153076565,1.1876666529234419,28447,0.13225026240131432,end,-0.04005840639120582
LAUNCHCOIN-USDT-SWAP,75,0,30754,0.118,0.11548210017536109,1.1545784893432427,30819,-0.5,stop,-0.5111990934953511
LAUNCHCOIN-USDT-SWAP,75,1,30802,0.1489,0.0735781249362829,1.1220895912848525,30819,-0.188717259905977,stop,-0.18114288131434092
USELESS-USDT-SWAP,76,0,32002,0.4034,0.1082458503276363,1.0822311869906749,32146,0.4003470500743679,end,0.37715297412319715
USELESS-USDT-SWAP,76,1,32050,0.3926,0.10864741428855804,1.0862459833155744,32146,0.38385124808965865,end,0.3481788614376087
MET-USDT-SWAP,79,0,33848,1.4336,0.06148116165908678,1.1609833702295733,33992,0.2021484375,end,0.15619217084120207
MET-USDT-SWAP,79,1,33896,1.5224,0.08357734509967815,1.1597618970417838,33992,0.24868628481345245,end,0.16132483217339164
PIGGY-USDT-SWAP,80,0,34304,1.9906,0.04003190712073625,1.1841143909411782,34448,0.20948457751431726,end,0.006332894409072967
PIGGY-USDT-SWAP,80,1,34352,1.6867,0.056484408362688296,1.1858352435542028,34448,0.0670540107903006,end,-0.03370074183314015
TRIA-USDT-SWAP,81,0,36679,0.0218,0.034688403793594606,1.1824755636751252,36823,0.21467889908256876,end,0.23214550380755009
TRIA-USDT-SWAP,81,1,36727,0.01685,0.04873132301281622,1.192390113391786,36823,-0.016023738872403603,end,-0.060193767030590976
UP-USDT-SWAP,82,0,38171,0.224,0.11876678443935111,1.1874184341461884,38315,0.22499999999999998,end,0.2604994050111488
UP-USDT-SWAP,82,1,38219,0.2268,0.10738125133089749,1.1864054409778257,38315,0.23456790123456783,end,0.24771860622463604
OFC-USDT-SWAP,83,0,38195,0.04589,0.06301043641015903,1.1896576215698238,38339,-0.0655916321638701,end,-0.04793161863549036
OFC-USDT-SWAP,83,1,38243,0.05227,0.06826097503291838,1.2057282778214127,38339,0.06447292902238377,end,0.08951932088343909
BLEND-USDT-SWAP,85,0,38674,0.1444,0.0903257861283315,1.2481076547582495,38818,0.16689750692520777,end,0.24065309011234123
BLEND-USDT-SWAP,85,1,38722,0.1161,0.1165743671678803,1.2681357544883074,38818,-0.036175710594315236,end,0.007635634657284585
RE-USDT-SWAP,87,0,39850,0.56163,0.0418590383887359,1.2705698395812859,39876,-0.5,stop,-0.5507065293608532
GRAM-USDT-SWAP,86,0,39850,1.66,0.1270924637735827,1.2706577435619022,39994,0.0475903614457831,end,0.02174497904619913
GRAM-USDT-SWAP,86,1,39898,1.601,0.12343458689632628,1.2340866563307804,39994,0.012492192379762623,end,-0.006682980839204348
RE-USDT-SWAP,87,1,39898,0.86716,0.0384665720127393,1.2340058765295536,39994,0.1661285114627059,end,0.0988435077942767
O-USDT-SWAP,88,0,39856,0.6702,0.07073387606700932,1.2740165110244277,40000,-0.01611459265890791,end,-0.03939453076808523
O-USDT-SWAP,88,1,39904,0.7567,0.05793670653325449,1.2351299345615412,40000,0.10003964583058012,end,0.0373227725291284
NES-USDT-SWAP,89,0,40021,0.2467,0.04780766261136613,1.2528889094459803,40165,0.2655046615322254,end,0.21337298588659598
NES-USDT-SWAP,89,1,40069,0.1755,0.0681903558973246,1.265698821012806,40165,-0.032478632478632585,end,-0.06761414884477729
AEON-USDT-SWAP,91,0,40811,0.10028,0.06240850696030561,1.2584484785190764,40955,0.31292381332269636,end,0.2842620029524084
AEON-USDT-SWAP,91,1,40859,0.09694,0.0768598900290389,1.2611743225229235,40955,0.2892510831442129,end,0.24820469013528462
DOS-USDT-SWAP,92,0,41148,0.5003,0.07285118362458591,1.2952439012763783,41292,0.5246851888866679,end,0.48669905904288085
DOS-USDT-SWAP,92,1,41196,0.2766,0.08801753437303948,1.3257951690713055,41292,0.14027476500361535,end,0.11771549361940016
